Type,Function Name,Inclusive Samples,Exclusive Samples,Inclusive Samples %,Exclusive Samples %,Source File,Function Line Number,Module Name,Module Path,Function Address,Root Function Name,Process Name,Process ID,
"Caller","std::ios_base::getloc(void)const ",2,0,1.71,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x78488C33,"std::locale::locale(class std::locale const &)","perfplay.exe",6360,
"Callee","std::locale::facet::_Incref(void)",2,0,1.71,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x78487DAC,"std::locale::locale(class std::locale const &)","perfplay.exe",6360,
"Root","std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::_Iput(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,class std::ios_base &,char,char *,unsigned int)const ",9,0,7.69,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x7849E931,"std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::_Iput(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,class std::ios_base &,char,char *,unsigned int)const ","perfplay.exe",6360,
"Caller","std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::do_put(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,class std::ios_base &,char,unsigned long)const ",9,0,7.69,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x784A979E,"std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::_Iput(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,class std::ios_base &,char,char *,unsigned int)const ","perfplay.exe",6360,
"Callee","std::ios_base::getloc(void)const ",2,0,1.71,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x78488C33,"std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::_Iput(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,class std::ios_base &,char,char *,unsigned int)const ","perfplay.exe",6360,
"Callee","std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::_Putgrouped(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,char const *,unsigned int,char)const ",7,0,5.98,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x7849633E,"std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::_Iput(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,class std::ios_base &,char,char *,unsigned int)const ","perfplay.exe",6360,
"Root","std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::_Put(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,char const *,unsigned int)const ",7,0,5.98,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x78494DA0,"std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::_Put(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,char const *,unsigned int)const ","perfplay.exe",6360,
"Caller","std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::_Putgrouped(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,char const *,unsigned int,char)const ",7,0,5.98,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x7849633E,"std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::_Put(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,char const *,unsigned int)const ","perfplay.exe",6360,
"Callee","std::ostreambuf_iterator<char,struct std::char_traits<char> >::operator=(char)",7,0,5.98,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x78492081,"std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::_Put(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,char const *,unsigned int)const ","perfplay.exe",6360,
"Root","std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::_Putgrouped(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,char const *,unsigned int,char)const ",7,0,5.98,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x7849633E,"std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::_Putgrouped(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,char const *,unsigned int,char)const ","perfplay.exe",6360,
"Caller","std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::_Iput(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,class std::ios_base &,char,char *,unsigned int)const ",7,0,5.98,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x7849E931,"std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::_Putgrouped(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,char const *,unsigned int,char)const ","perfplay.exe",6360,
"Callee","std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::_Put(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,char const *,unsigned int)const ",7,0,5.98,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x78494DA0,"std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::_Putgrouped(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,char const *,unsigned int,char)const ","perfplay.exe",6360,
"Root","std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::do_put(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,class std::ios_base &,char,unsigned long)const ",10,0,8.55,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x784A979E,"std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::do_put(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,class std::ios_base &,char,unsigned long)const ","perfplay.exe",6360,
"Caller","_free",1,0,0.85,0.00,"",0,"MSVCR90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCR90.dll",0x78583B4E,"std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::do_put(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,class std::ios_base &,char,unsigned long)const ","perfplay.exe",6360,
"Caller","std::num_put<wchar_t,class std::ostreambuf_iterator<wchar_t,struct std::char_traits<wchar_t> > >::put(class std::ostreambuf_iterator<wchar_t,struct std::char_traits<wchar_t> >,class std::ios_base &,wchar_t,unsigned long)const ",9,0,7.69,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x7848DE2C,"std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::do_put(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,class std::ios_base &,char,unsigned long)const ","perfplay.exe",6360,
"Callee","__SEH_prolog",1,1,0.85,0.85,"",0,"ntdll.dll","C:\WINDOWS\system32\ntdll.dll",0x7C90E8CB,"std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::do_put(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,class std::ios_base &,char,unsigned long)const ","perfplay.exe",6360,
"Callee","std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::_Iput(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,class std::ios_base &,char,char *,unsigned int)const ",9,0,7.69,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x7849E931,"std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::do_put(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,class std::ios_base &,char,unsigned long)const ","perfplay.exe",6360,
"Root","std::num_put<wchar_t,class std::ostreambuf_iterator<wchar_t,struct std::char_traits<wchar_t> > >::put(class std::ostreambuf_iterator<wchar_t,struct std::char_traits<wchar_t> >,class std::ios_base &,wchar_t,unsigned long)const ",9,0,7.69,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x7848DE2C,"std::num_put<wchar_t,class std::ostreambuf_iterator<wchar_t,struct std::char_traits<wchar_t> > >::put(class std::ostreambuf_iterator<wchar_t,struct std::char_traits<wchar_t> >,class std::ios_base &,wchar_t,unsigned long)const ","perfplay.exe",6360,
"Caller","std::basic_ostream<char,struct std::char_traits<char> >::operator<<(unsigned int)",9,0,7.69,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x784ABBE7,"std::num_put<wchar_t,class std::ostreambuf_iterator<wchar_t,struct std::char_traits<wchar_t> > >::put(class std::ostreambuf_iterator<wchar_t,struct std::char_traits<wchar_t> >,class std::ios_base &,wchar_t,unsigned long)const ","perfplay.exe",6360,
"Callee","std::num_put<char,class std::ostreambuf_iterator<char,struct std::char_traits<char> > >::do_put(class std::ostreambuf_iterator<char,struct std::char_traits<char> >,class std::ios_base &,char,unsigned long)const ",9,0,7.69,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x784A979E,"std::num_put<wchar_t,class std::ostreambuf_iterator<wchar_t,struct std::char_traits<wchar_t> > >::put(class std::ostreambuf_iterator<wchar_t,struct std::char_traits<wchar_t> >,class std::ios_base &,wchar_t,unsigned long)const ","perfplay.exe",6360,
"Root","std::operator+<char,struct std::char_traits<char>,class std::allocator<char> >(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &,char const *)",20,2,17.09,1.71,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x784997C3,"std::operator+<char,struct std::char_traits<char>,class std::allocator<char> >(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &,char const *)","perfplay.exe",6360,
"Caller","PigLatinizeBeginsWithConsonant(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &)",13,2,11.11,1.71,"c:\documents and settings\gb449c\my documents\visual studio 2008\projects\perfplay\perfplay\perfplay.cpp",25,"perfplay.exe","C:\Documents and Settings\gb449c\My Documents\Visual Studio 2008\Projects\perfPlay\Release\perfplay.exe",0x00401050,"std::operator+<char,struct std::char_traits<char>,class std::allocator<char> >(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &,char const *)","perfplay.exe",6360,
"Caller","PigLatinizeBeginsWithVowel(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &)",7,0,5.98,0.00,"c:\documents and settings\gb449c\my documents\visual studio 2008\projects\perfplay\perfplay\perfplay.cpp",20,"perfplay.exe","C:\Documents and Settings\gb449c\My Documents\Visual Studio 2008\Projects\perfPlay\Release\perfplay.exe",0x00401030,"std::operator+<char,struct std::char_traits<char>,class std::allocator<char> >(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &,char const *)","perfplay.exe",6360,
"Callee","std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >::_Tidy(bool,unsigned int)",1,1,0.85,0.85,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x78485DFB,"std::operator+<char,struct std::char_traits<char>,class std::allocator<char> >(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &,char const *)","perfplay.exe",6360,
"Callee","std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >::append(char const *)",4,0,3.42,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x784862AD,"std::operator+<char,struct std::char_traits<char>,class std::allocator<char> >(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &,char const *)","perfplay.exe",6360,
"Callee","std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &)",13,0,11.11,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x78487286,"std::operator+<char,struct std::char_traits<char>,class std::allocator<char> >(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &,char const *)","perfplay.exe",6360,
"Root","std::operator+<char,struct std::char_traits<char>,class std::allocator<char> >(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &,class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &)",15,0,12.82,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x7849C95A,"std::operator+<char,struct std::char_traits<char>,class std::allocator<char> >(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &,class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &)","perfplay.exe",6360,
"Caller","PigLatinizeBeginsWithConsonant(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &)",15,0,12.82,0.00,"c:\documents and settings\gb449c\my documents\visual studio 2008\projects\perfplay\perfplay\perfplay.cpp",25,"perfplay.exe","C:\Documents and Settings\gb449c\My Documents\Visual Studio 2008\Projects\perfPlay\Release\perfplay.exe",0x00401050,"std::operator+<char,struct std::char_traits<char>,class std::allocator<char> >(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &,class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &)","perfplay.exe",6360,
"Callee","std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >::append(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &)",5,0,4.27,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x78487306,"std::operator+<char,struct std::char_traits<char>,class std::allocator<char> >(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &,class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &)","perfplay.exe",6360,
"Callee","std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &)",10,0,8.55,0.00,"",0,"MSVCP90.dll","C:\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.6161_x-ww_31a54e43\MSVCP90.dll",0x78487286,"std::operator+<char,struct std::char_traits<char>,class std::allocator<char> >(class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &,class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > const &)","perfplay.exe",6360,
